Accession,Description,138,139,140,141,142,143,144,,,,,
,,SCI,SCI,SCI,SHAM,SHAM,SHAM,SHAM,,,,,
P62425,Large ribosomal subunit protein eL8 [OS=Rattus norvegicus],10655798.25,6649552.118,18971665.88,18196905,16177544.29,8840916.194,175212.8893,,,,,
Q5HZV9,Protein phosphatase 1 regulatory subunit 7 [OS=Rattus norvegicus],4874320.805,,4562001.141,5908937.563,1474538.757,6451765.851,5845789.557,,,,,
Q8VHF5,"Citrate synthase, mitochondrial [OS=Rattus norvegicus]",152538911.2,162895633.4,140920360.7,117854244.9,77862846.04,122312319,237001849.2,,,,,
P63331,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform [OS=Rattus norvegicus],6257986.973,,10161346.38,14664942.45,6055516.973,12502676.76,17155134.77,,,,,
P85969,Beta-soluble NSF attachment protein [OS=Rattus norvegicus],8363483.624,7600536.894,7615596.571,4726945.406,6433997.981,4958950.851,9076738.832,,,,,
P62762,Visinin-like protein 1 [OS=Rattus norvegicus],5879234.994,8146913.008,6851997.333,6682719.375,3831101.437,4741082.351,2638112.542,,,,,
P47728,Calretinin [OS=Rattus norvegicus],10579106.7,,18840921.68,13392973.31,7103108.343,15634170.62,18745971.52,,,,,
Q5XIT1,Microtubule-associated protein RP/EB family member 3 [OS=Rattus norvegicus],11169909.15,7443595.145,11674721.18,18024785,10294168.13,14228388.39,20034838.07,,,,,
P30009,Myristoylated alanine-rich C-kinase substrate [OS=Rattus norvegicus],1154447.362,13856174.32,998947.7644,610592.8125,1388229.589,880078.9697,4805653.593,,,,,
P01041,Cystatin-B [OS=Rattus norvegicus],1966070.609,,2051572.165,2936202.375,1939116.77,2172229.407,5532049.999,,,,,
P61980,Heterogeneous nuclear ribonucleoprotein K [OS=Rattus norvegicus],10460666.46,10423158.39,13445236.3,14810728.77,9452090.334,12506477.35,17207478.06,,,,,
P49242,Small ribosomal subunit protein eS1 [OS=Rattus norvegicus],10745074.74,4335108.237,15555774.35,19398213.69,14477936.15,12627020.45,1644921.238,,,,,
Q03114,Cyclin-dependent kinase 5 [OS=Rattus norvegicus],5418079.534,778469.5442,8228702.752,10031920.47,7483122.993,6079338.665,12487616.17,,,,,
Q9QVC8,Peptidyl-prolyl cis-trans isomerase FKBP4 [OS=Rattus norvegicus],7825776.072,5770655.6,9047097.878,6014027.406,3908382.915,5422924.745,10095616.72,,,,,
P02564,Myosin-7 [OS=Rattus norvegicus],5313605.001,460330.3952,111670710.7,9697247.691,8716477.47,2072355.847,2245597.904,,,,,
P17220,Proteasome subunit alpha type-2 [OS=Rattus norvegicus],1133266.694,,1769771.09,1879253.594,247064.504,2245740.59,3370551.848,,,,,
P07632,Superoxide dismutase [Cu-Zn] [OS=Rattus norvegicus],7674603.593,2328083.891,6526768.428,3828052.375,3992090.299,3281163.098,10615036.08,,,,,
B0BNA5,Coactosin-like protein [OS=Rattus norvegicus],6079600.549,3679782.468,4022807.454,6968699.656,5265042.584,4005746.066,10755142.06,,,,,
P02262,Histone H2A type 1 [OS=Rattus norvegicus],54821061.93,569546.0882,65123018.2,62730646.25,44478148.6,61986163.6,5629451.439,,,,,
P15651,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial [OS=Rattus norvegicus]",4050042.839,1486642.736,5577261.388,7583269.719,3683910.742,5146669.068,7784273.874,,,,,
P02600,"Myosin light chain 1/3, skeletal muscle isoform [OS=Rattus norvegicus]",1536225.145,,2027540.753,560495.875,497911.4734,114093.4369,,,,,,
Q9JJM9,Septin-5 [OS=Rattus norvegicus],8686642.855,5674775.439,10438445,9335576.688,7205657.302,10124668.6,13506223.58,,,,,
P01026,Complement C3 [OS=Rattus norvegicus],211863531.2,108062029,76417503.84,36845855.96,41099445.76,6266184.799,46323123.92,,,,,
P04166,Cytochrome b5 type B [OS=Rattus norvegicus],1005595.498,,1661208.78,2696241.813,251954.2986,2157504.135,2776491.512,,,,,
P38659,Protein disulfide-isomerase A4 [OS=Rattus norvegicus],18923728.21,22838686.83,11086014.79,14000837.19,12484781.3,15301345.83,23024451.95,,,,,
P12369,cAMP-dependent protein kinase type II-beta regulatory subunit [OS=Rattus norvegicus],2069158.263,1950821.179,2429027.042,2897157.711,1606355.539,2163666.909,4218890.242,,,,,
P11507,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 [OS=Rattus norvegicus],54543482.23,10436453.98,101786063.4,82249056.73,87462235.55,58489147.36,79340321.5,,,,,
O88350,Serine hydrolase RBBP9 [OS=Rattus norvegicus],319324.758,591514.6002,1608209.425,1234649.188,139485.3196,1159848.765,2236287.467,,,,,
P20760,Ig gamma-2A chain C region [OS=Rattus norvegicus],17818849.28,4171479.136,6623835.927,6931261.629,4555549.58,267348.196,697162.6352,,,,,
Q6URK4,Heterogeneous nuclear ribonucleoprotein A3 [OS=Rattus norvegicus],3390106.263,5204041.074,5341399.214,7498235.25,3922613.837,6011680.054,5877229.984,,,,,
P19511,"ATP synthase F(0) complex subunit B1, mitochondrial [OS=Rattus norvegicus]",47074821.64,17250390.92,52231213.24,50975361.69,49161977.06,34882428.95,33936252.73,,,,,
O55096,Dipeptidyl peptidase 3 [OS=Rattus norvegicus],15543104.46,5307427.83,17739879.86,17107072.84,15260356.47,22361898.62,22921211.86,,,,,
P24049,Large ribosomal subunit protein uL22 [OS=Rattus norvegicus],1603565.221,,2426968.55,4774865.125,2542170.383,4927979.416,967670.5666,,,,,
P45953,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial [OS=Rattus norvegicus]",13644146.53,12314432.77,14238325.64,13889797.31,7002645.081,13698413.77,14218652.71,,,,,
P11506,Plasma membrane calcium-transporting ATPase 2 [OS=Rattus norvegicus],100678365,51136603.33,154651674.5,142935734.5,193161355.4,115585756.2,156833901.1,,,,,
P21707,Synaptotagmin-1 [OS=Rattus norvegicus],5462943.231,5900287.176,11013499.52,11701501.63,7474118.596,8965849.152,8192669.173,,,,,
P62856,Small ribosomal subunit protein eS26 [OS=Rattus norvegicus],3657844.967,1800953.338,5128293.848,6055759.75,5583822.346,4251776.017,2509731.942,,,,,
Q05546,Tenascin-R [OS=Rattus norvegicus],138150395.9,40867792.03,188795876.5,315874434.9,331057030.4,282563235.6,391398839.1,,,,,
B0BNE5,S-formylglutathione hydrolase [OS=Rattus norvegicus],4831941.068,2686037.304,5215717.111,5509883.563,4522047.393,4385869.799,12860237.75,,,,,
Q1WIM1,Cell adhesion molecule 4 [OS=Rattus norvegicus],6255716.028,5058842.242,7038543.872,13230920.69,8102134.058,9917239.487,10066104.59,,,,,
P01836,"Ig kappa chain C region, A allele [OS=Rattus norvegicus]",9455144.085,23749343.01,2763008.704,1570775.656,2617688.84,1314295.446,543112.6274,,,,,
Q9WUH4,Four and a half LIM domains protein 1 [OS=Rattus norvegicus],4200095.3,1842757.168,8064573.318,8787695.102,7395111.744,2428251.071,4537023.49,,,,,
Q9WTP0,Band 4.1-like protein 1 [OS=Rattus norvegicus],19750010.44,7193765.659,30201527.2,36737123.66,39549894.95,32835240.12,40514076.57,,,,,
P09495,Tropomyosin alpha-4 chain [OS=Rattus norvegicus],992320.6113,,1015959.372,811096.7188,172452.4068,716388.8124,864231.9785,,,,,
P00388,NADPH--cytochrome P450 reductase [OS=Rattus norvegicus],12576957.16,,14147740.58,19316919.59,12590189.83,17761211.5,16011692.83,,,,,
Q60587,"Trifunctional enzyme subunit beta, mitochondrial [OS=Rattus norvegicus]",19472282.1,6741472.344,25839661.25,24626827.94,16087790.48,19193429.83,19425591.73,,,,,
Q63617,Hypoxia up-regulated protein 1 [OS=Rattus norvegicus],26670671.82,15945554.57,25693694.41,38715596.13,36829970.9,45218702.23,90523356.88,,,,,
P13264,"Glutaminase kidney isoform, mitochondrial [OS=Rattus norvegicus]",16211575.65,6731094.231,23228511.37,27132752.59,15581701.05,25444451.09,36776225.8,,,,,
O08839,Myc box-dependent-interacting protein 1 [OS=Rattus norvegicus],10936837.47,12723711.51,15833495.21,19988102.77,8939574.445,22689465.92,35245519.79,,,,,
Q9Z0V6,"Thioredoxin-dependent peroxide reductase, mitochondrial [OS=Rattus norvegicus]",4199357.952,,3185324.796,5096447.438,3099102.002,4523632.848,9535750.37,,,,,
Q6MG61,Chloride intracellular channel protein 1 [OS=Rattus norvegicus],1468619.034,,832975.9192,1517971.375,1073837.517,848663.1445,3092120.787,,,,,
Q9QX79,Fetuin-B [OS=Rattus norvegicus],49985355.43,63406772.05,16978001,11447786.39,7732731.621,6554735.442,5301971.049,,,,,
P19945,Large ribosomal subunit protein uL10 [OS=Rattus norvegicus],10215099.84,7650069.805,12280581.58,9190042.125,10572304.3,9149163.786,1536411.319,,,,,
P20717,Protein-arginine deiminase type-2 [OS=Rattus norvegicus],23754515.01,15061908.6,30297831.16,30693188.05,27552191.2,29031487.26,77258731.39,,,,,
Q7TQ16,Cytochrome b-c1 complex subunit 8 [OS=Rattus norvegicus],7836366.995,8156637.754,6863390.918,8628104.219,4844533.729,5519590.338,4179122.665,,,,,
F1LU71,"Methylglutaconyl-CoA hydratase, mitochondrial [OS=Rattus norvegicus]",12705696.26,,14941807.07,20017050,13067918.83,12910018.45,23519126.03,,,,,
P62278,Small ribosomal subunit protein uS15 [OS=Rattus norvegicus],2389477.555,,3968549.687,5113176.875,2579129.968,3573642.466,,,,,,
P62890,Large ribosomal subunit protein eL30 [OS=Rattus norvegicus],861693.8977,,1034740.833,1573482.063,285209.934,899253.7944,,,,,,
Q8K3P7,Adenosine 5'-monophosphoramidase HINT3 [OS=Rattus norvegicus],1939239.117,429247.769,1641589.101,2435351.031,2504446.722,1198417.136,4302565.921,,,,,
B2RYG6,Ubiquitin thioesterase OTUB1 [OS=Rattus norvegicus],10337176.37,,13965515.35,18124987.13,9117784.119,12185866.56,22607525.85,,,,,
P10824,Guanine nucleotide-binding protein G(i) subunit alpha-1 [OS=Rattus norvegicus],5946223.5,3011132.333,6050267.595,3425263.313,6422206.242,3044290.366,5059039.14,,,,,
Q9WU82,Catenin beta-1 [OS=Rattus norvegicus],19258666.66,1535694.77,25800021.31,31545278.38,29297285.19,25800240.28,13405943.53,,,,,
Q6IMY8,Heterogeneous nuclear ribonucleoprotein U [OS=Rattus norvegicus],25817056.03,13893418.15,35285947.21,53746159.98,33944355.9,41204856.31,85602901.19,,,,,
P18422,Proteasome subunit alpha type-3 [OS=Rattus norvegicus],4425787.071,4493479.958,2477521.491,8832264.25,2221174.34,2278446.376,7092114.622,,,,,
P09456,cAMP-dependent protein kinase type I-alpha regulatory subunit [OS=Rattus norvegicus],6313750.771,,5120101.395,6567742.563,1692977.157,7373589.835,9491540.464,,,,,
P62959,Adenosine 5'-monophosphoramidase HINT1 [OS=Rattus norvegicus],1919461.063,,749710.3829,2998513.531,1276486.737,2272884.836,6405033.224,,,,,
P57113,Maleylacetoacetate isomerase [OS=Rattus norvegicus],584957.464,,835948.0981,1421704,559892.1488,693858.9361,2265111.039,,,,,
P13086,"Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial [OS=Rattus norvegicus]",24828648.59,13835143.3,36546853.03,38908603.59,21157838.26,29781717.46,78773363.49,,,,,
Q9Z0W7,Chloride intracellular channel protein 4 [OS=Rattus norvegicus],4273178.079,6805144.353,4572216.307,3262731.125,4766400.555,7106627.263,12911319.83,,,,,
P05426,Large ribosomal subunit protein uL30 [OS=Rattus norvegicus],6531682.968,5506883.214,19031111.39,16123412.61,16821181.17,10146925.51,74198.53321,,,,,
P14669,Annexin A3 [OS=Rattus norvegicus],10325303.98,,4481936.339,7335369.961,2264211.763,7463690.262,7576640.557,,,,,
P97852,Peroxisomal multifunctional enzyme type 2 [OS=Rattus norvegicus],13190849.36,2902666.689,11605822.07,15331415.41,12619519.89,10625644.92,37156971.57,,,,,
P56603,Secretory carrier-associated membrane protein 1 [OS=Rattus norvegicus],3200027.378,,5559354.856,6164261.313,3603731.9,5235335.913,12988534.18,,,,,
Q6AXV4,Sorting and assembly machinery component 50 homolog [OS=Rattus norvegicus],8220028.137,1711472.072,11909770.37,14188234.05,8751880.195,11131482.79,254729.9102,,,,,
Q9QXU8,Cytoplasmic dynein 1 light intermediate chain 1 [OS=Rattus norvegicus],8244646.289,,7022480.363,11640646.34,8625155.519,9039541.822,10525881.44,,,,,
P62912,Large ribosomal subunit protein eL32 [OS=Rattus norvegicus],4403349.825,8164594.216,6124590.058,7569391.875,3991193.52,4398971.581,151756.6177,,,,,
P04692,Tropomyosin alpha-1 chain [OS=Rattus norvegicus],12376977.75,11187441.12,15387625.57,13087815.72,6146301.691,8549011.524,8002430.619,,,,,
Q01205,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial [OS=Rattus norvegicus]",19187266.9,,29013237.21,29153116.47,14633828.78,22503840.45,25908035.15,,,,,
P25286,V-type proton ATPase 116 kDa subunit a 1 [OS=Rattus norvegicus],40024897.99,9172943.578,70833181.76,83709935.73,74233028.04,50586942.53,79085478.67,,,,,
P06907,Myelin protein P0 [OS=Rattus norvegicus],269486774.6,457172452.5,30986975.58,342579910.9,348790589.1,469401900.6,53437266.55,,,,,
Q6QLM7,Kinesin heavy chain isoform 5A [OS=Rattus norvegicus],8178242.171,4722083.239,8408047.819,11779628.94,15554541.32,9924827.475,14399750.6,,,,,
Q4FZT9,26S proteasome non-ATPase regulatory subunit 2 [OS=Rattus norvegicus],21680469.11,17174851.56,24305966.81,28512777.19,21846090.07,27526613.88,34900918.36,,,,,
P70627,Glutamate carboxypeptidase 2 [OS=Rattus norvegicus],13139709.1,2123003.672,11071207.64,14218301.28,10885929.37,16904026.77,36390499.62,,,,,
P70566,Tropomodulin-2 [OS=Rattus norvegicus],2084404.656,2045577.317,4041563.472,4758444.938,1906244.837,2726660.466,2819642.205,,,,,
Q6AYN4,Phytanoyl-CoA hydroxylase-interacting protein-like [OS=Rattus norvegicus],8602184.693,2010946.784,13490175.63,14447854,18066392.92,11890396.56,26969706.68,,,,,
Q9WU34,Neuronal-specific septin-3 [OS=Rattus norvegicus],6597888.032,8531860.39,6171747.587,5241804.656,4181850.952,5174579.853,11145016.74,,,,,
Q9JJW3,"ATP synthase membrane subunit K, mitochondrial [OS=Rattus norvegicus]",1802942.977,,2594704.571,2961205.75,2220832.409,2342569.067,3308799.087,,,,,
D3ZQG6,Tripartite motif-containing protein 2 [OS=Rattus norvegicus],6636542.802,329833.8324,9730097.264,10626886.5,6041683.812,11177959.15,19046380.71,,,,,
Q6P7R8,Very-long-chain 3-oxoacyl-CoA reductase [OS=Rattus norvegicus],7838275.505,2791216.396,10509749.17,14646821.98,8837532.043,7912168.767,14488622.21,,,,,
P37805,Transgelin-3 [OS=Rattus norvegicus],2841509.873,2864990.172,2213697.428,2069039.672,462743.5767,1061286.109,6995021.598,,,,,
P12711,Alcohol dehydrogenase class-3 [OS=Rattus norvegicus],9728405.9,,11355698.83,15500935.69,14819308.85,12793589.77,21285324.99,,,,,
Q5FVI6,V-type proton ATPase subunit C 1 [OS=Rattus norvegicus],15278215.53,11025326.12,15423266.34,15045111.91,16541063.83,16756263.8,27226240.97,,,,,
Q62910,Synaptojanin-1 [OS=Rattus norvegicus],30463422.15,17331666.44,42090520.37,56416927.44,51062620.19,40436372.07,182808882.4,,,,,
P60892,Ribose-phosphate pyrophosphokinase 1 [OS=Rattus norvegicus],13253546.76,4526428.914,9087699.376,5931309.797,6926620.473,6760453.07,17575730.64,,,,,
Q6AY30,Saccharopine dehydrogenase-like oxidoreductase [OS=Rattus norvegicus],9407261.801,,5215450.053,5345420.93,5306234.177,5557369.791,11718329.73,,,,,
Q9Z1N4,"3'(2'),5'-bisphosphate nucleotidase 1 [OS=Rattus norvegicus]",4562927.52,,4649827.915,7775683.188,4748376.056,4937324.885,9307504.366,,,,,
Q9Z1B2,Glutathione S-transferase Mu 5 [OS=Rattus norvegicus],6970491.91,,6229959.857,7893841.984,6244140.072,4873348.079,12834603.53,,,,,
P84083,ADP-ribosylation factor 5 [OS=Rattus norvegicus],1774648.031,1074291.55,2631681.864,934249.3125,3190628.677,,,,,,,
P60203,Myelin proteolipid protein [OS=Rattus norvegicus],4746888756,4720518674,5961462389,5069925679,6858938165,3727458471,5420951887,,,,,
P55068,Brevican core protein [OS=Rattus norvegicus],58014787.16,20235871.32,84924075.6,68358433.3,68916217.97,91268968.99,116083836.3,,,,,
P51650,"Succinate-semialdehyde dehydrogenase, mitochondrial [OS=Rattus norvegicus]",32236605.52,22540237.79,42499584.32,47175607.78,20183172.38,28095233.59,69964574.46,,,,,
Q68FR9,Elongation factor 1-delta [OS=Rattus norvegicus],1729622.04,,2725731.926,4427756.688,2327971.206,3502452.014,5108727.173,,,,,
P62919,Large ribosomal subunit protein uL2 [OS=Rattus norvegicus],4950799.521,5926226.961,6742959.173,10597505.5,8583126.079,5618492.273,308117.3262,,,,,
P60905,DnaJ homolog subfamily C member 5 [OS=Rattus norvegicus],7909044.85,,12902201.32,12769165.63,8966979.238,9671374.708,24113938.67,,,,,
Q62658,Peptidyl-prolyl cis-trans isomerase FKBP1A [OS=Rattus norvegicus],2778188.689,4058023.083,2117439.699,1896391.688,1482415.606,1622513.225,2461592.456,,,,,
P12368,cAMP-dependent protein kinase type II-alpha regulatory subunit [OS=Rattus norvegicus],6670579.904,2533574.205,9146189.669,9727307.156,5915411.126,8214898.369,12785166.53,,,,,
O88761,26S proteasome non-ATPase regulatory subunit 1 [OS=Rattus norvegicus],14418767.06,3133663.543,17772089.69,25612064.11,18846288.21,20259723.85,41729653.28,,,,,
D3ZHA0,Filamin-C [OS=Rattus norvegicus],39702228.2,6491497.986,48714090.9,64417618.55,47581282.03,37579045.83,94918809.97,,,,,
P01830,Thy-1 membrane glycoprotein [OS=Rattus norvegicus],4348415.081,,3716926.409,6218060.625,6082996.243,9310171.002,4286054.758,,,,,
P18420,Proteasome subunit alpha type-1 [OS=Rattus norvegicus],10702664.01,1425374.468,7047680.689,13422775.41,6544578.136,7918638.822,19987370.83,,,,,
Q5HZA6,Prolyl endopeptidase-like [OS=Rattus norvegicus],3548007.299,6106517.618,9607612.764,8961330.625,6303034.729,7861615.812,15035917.83,,,,,
P04904,Glutathione S-transferase alpha-3 [OS=Rattus norvegicus],19409126.5,17149309.42,12228215.41,16999761.72,9705033.189,10749829.19,26377501.48,,,,,
Q4V8B0,Oxidation resistance protein 1 [OS=Rattus norvegicus],18154267.82,13375246.28,21426503.86,22274498.13,24076397.09,29810300.04,34512333.3,,,,,
P05982,NAD(P)H dehydrogenase [quinone] 1 [OS=Rattus norvegicus],4365400.653,,3205129.554,6826321.313,4365093.99,3887135.713,10734560.99,,,,,
Q05764,Beta-adducin [OS=Rattus norvegicus],9642374.535,2008891.503,15205020.41,22282390.48,11402368.73,21508100.1,23427409.33,,,,,
P97685,Neurofascin [OS=Rattus norvegicus],111751144.7,76998535.22,105183760.9,127903555.1,117406612,146144821.5,158023845.4,,,,,
P62193,26S proteasome regulatory subunit 4 [OS=Rattus norvegicus],13298771.27,2847995.19,15493611.6,22268241,13699105.19,14836447.04,13214204.35,,,,,
Q4FZT2,Protein phosphatase methylesterase 1 [OS=Rattus norvegicus],5030845.914,290172.946,6985497.537,9688658.906,5658326.529,6946576.953,11462193.25,,,,,
P62083,Small ribosomal subunit protein eS7 [OS=Rattus norvegicus],2777989.268,,4317891.778,6563120.75,1812023.478,4787761.989,2894765.408,,,,,
Q63569,26S proteasome regulatory subunit 6A [OS=Rattus norvegicus],12749996.12,7549806.001,14146780.98,17022902.64,7306179.138,14598794.32,18945978.01,,,,,
Q9JI66,Electrogenic sodium bicarbonate cotransporter 1 [OS=Rattus norvegicus],54435809.52,20321013.61,103740693.1,151517230.3,139116582,112323377.9,114301821.1,,,,,
P35171,"Cytochrome c oxidase subunit 7A2, mitochondrial [OS=Rattus norvegicus]",1277025.479,,1624062.777,587939.5,927624.2724,906818.3633,1576372.772,,,,,
Q5EB77,Ras-related protein Rab-18 [OS=Rattus norvegicus],2280298.076,3295636.977,2323587.247,3948488.906,2595334.322,1989003.977,4028412.798,,,,,
Q62847,Gamma-adducin [OS=Rattus norvegicus],5061087.287,622692.5341,12282013.23,13261458.25,9725871.811,11552944.22,25687326.2,,,,,
Q5QD51,A-kinase anchor protein 12 [OS=Rattus norvegicus],19910286.6,5849421.675,23321719.18,36611529.63,38882614.19,40489290.36,59881024.2,,,,,
P11505,Plasma membrane calcium-transporting ATPase 1 [OS=Rattus norvegicus],16195478.52,4283244.903,23791950.82,28176400.24,26488423.79,24825008.82,31544965.43,,,,,
Q9EQS0,Transaldolase [OS=Rattus norvegicus],23618757.96,8018280.553,13705587.32,15044733.91,13929462.65,16013540.72,19837922.46,,,,,
Q9Z2S9,Flotillin-2 [OS=Rattus norvegicus],3054509.747,2547308.578,3651873.448,3880131.008,4585271.946,4195288.917,4667675.789,,,,,
P14480,Fibrinogen beta chain [OS=Rattus norvegicus],19348724.18,15157628.55,3117198.117,914461.1875,320565.4098,,423208.0026,,,,,
P85968,"6-phosphogluconate dehydrogenase, decarboxylating [OS=Rattus norvegicus]",18117438.89,2160678.986,14426823.06,23338969.5,12879514.04,15895886.87,32990774.08,,,,,
Q62688,Inactive phospholipase C-like protein 1 [OS=Rattus norvegicus],14434182.3,4322172.126,13605958.07,20026596.28,14796303.01,22569339.04,31447638.25,,,,,
Q64057,Alpha-aminoadipic semialdehyde dehydrogenase [OS=Rattus norvegicus],10856701.58,,12117855.18,16199628.84,6697587.685,14412941.71,29111077.38,,,,,
Q9Z1A6,Vigilin [OS=Rattus norvegicus],14645602.38,2534650.508,16851203.52,21747212.75,23456866.98,23588998.17,37847876.83,,,,,
Q6PST4,Atlastin-1 [OS=Rattus norvegicus],5959991.908,2568217.15,6566958.073,6900843.875,4866793.334,5361074.051,7255687.002,,,,,
P39052,Dynamin-2 [OS=Rattus norvegicus],5367510.484,497036.3963,5582800.69,6968896.125,4340522.569,6877750.675,6868542.481,,,,,
P62198,26S proteasome regulatory subunit 8 [OS=Rattus norvegicus],4003124.819,950130.6146,5344041.298,5123419.156,2379835.084,5913474.885,5747711.593,,,,,
Q920J4,Thioredoxin-like protein 1 [OS=Rattus norvegicus],2850046.402,945410.1512,2203980.311,2133286.391,1875080.723,1601319.885,5122939.494,,,,,
Q62717,Calcium-dependent secretion activator 1 [OS=Rattus norvegicus],23608022.69,3540596.531,48621984.39,44550735.06,46774026.18,43516401.82,47416680.02,,,,,
Q5SGE0,"Leucine-rich PPR motif-containing protein, mitochondrial [OS=Rattus norvegicus]",26762416.09,8309125.335,30417068.64,33208579.7,27153682.16,36387678.91,34533407.73,,,,,
Q4V8F9,Hydroxysteroid dehydrogenase-like protein 2 [OS=Rattus norvegicus],2884774.619,,5665720.975,6868762.477,4713900.046,7302916.872,13956169.66,,,,,
P10499,Potassium voltage-gated channel subfamily A member 1 [OS=Rattus norvegicus],16216445.67,1311323.977,25907370.49,41687468,27245194.63,34372754.35,12987757.98,,,,,
A0JPJ7,Obg-like ATPase 1 [OS=Rattus norvegicus],10976169.6,1582026.644,12038566.59,12058788.25,4641722.172,12497541.54,27442221.55,,,,,
P08050,Gap junction alpha-1 protein [OS=Rattus norvegicus],33928189.02,21284670.48,38325192.94,54531286.09,51851717.96,47506203.3,8801947.117,,,,,
P10888,"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial [OS=Rattus norvegicus]",13210207.73,,12662972.75,17381154.06,12912036.91,11115566.23,17485451.46,,,,,
P52296,Importin subunit beta-1 [OS=Rattus norvegicus],65268348.73,35735887.92,66225115.41,76727695.21,50336173.68,92185049.37,103184357.8,,,,,
P15178,"Aspartate--tRNA ligase, cytoplasmic [OS=Rattus norvegicus]",4276725.277,,6085362.65,9699268.281,5920461.706,4912604.256,12045818.18,,,,,
P63047,Sulfotransferase 4A1 [OS=Rattus norvegicus],2833394.829,,3267402.009,2200546.375,1180590.304,2502444.837,5605101.21,,,,,
Q4KM73,UMP-CMP kinase [OS=Rattus norvegicus],1282812.834,,1647101.078,2194521.211,1010512.883,1592611.556,3997040.179,,,,,
P52759,2-iminobutanoate/2-iminopropanoate deaminase [OS=Rattus norvegicus],1500600.98,,212844.9021,731329.3125,152210.7981,699459.3548,3696632.832,,,,,
Q63941,Ras-related protein Rab-3B [OS=Rattus norvegicus],570488.076,,781228.2815,1304381.5,1957658.895,980069.9855,1254177.291,,,,,
Q9Z1E1,Flotillin-1 [OS=Rattus norvegicus],4117169.383,3102902.962,5405165.621,4954723.5,4629784.212,4417030.064,6739172.454,,,,,
P21533,Large ribosomal subunit protein eL6 [OS=Rattus norvegicus],5789772.419,5631010.519,11842219.09,10467088.56,9667087.157,5649178.913,211182.5601,,,,,
P38718,Mitochondrial pyruvate carrier 2 [OS=Rattus norvegicus],7171776.401,4979804.374,16148409.84,16205933.5,7458506.563,4708988.074,17807793.83,,,,,
Q04462,Valine--tRNA ligase [OS=Rattus norvegicus],10088782.96,3076497.075,21218480.9,19683201.56,17922884.29,16770267.7,30898267.32,,,,,
Q641Y8,ATP-dependent RNA helicase DDX1 [OS=Rattus norvegicus],9346991.709,4571111.048,13585207.16,13713106.28,7335365.392,21046508.43,21559876.84,,,,,
P35427,Large ribosomal subunit protein uL13 [OS=Rattus norvegicus],3606137.742,,7742756.425,6867567.844,7234622.833,3886057.395,81868.5814,,,,,
Q9QX69,Glutathione S-transferase LANCL1 [OS=Rattus norvegicus],4474198.728,,5290926.715,4230134.719,5094287.524,3206613.91,14181972.49,,,,,
P41123,Large ribosomal subunit protein eL13 [OS=Rattus norvegicus],5320650.531,1575459.812,8520391.163,9468557.375,7737505.583,6548045.209,356939.1321,,,,,
B2GV06,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial [OS=Rattus norvegicus]",22490460.16,13833386.7,29719927.21,16426751.36,19309569.45,15962875.79,30526423.51,,,,,
Q99JD4,CLIP-associating protein 2 [OS=Rattus norvegicus],23607702.71,7608273.225,26914120.52,30208276.78,25107653.22,28337672.05,35798443.19,,,,,
P35281,Ras-related protein Rab-10 [OS=Rattus norvegicus],4366786.296,8612164.877,5307522.27,758300.875,9037131.218,3215828.362,6909447.441,,,,,
Q8CG45,Aflatoxin B1 aldehyde reductase member 2 [OS=Rattus norvegicus],7810290.636,3618270.239,5125528.406,5586916.313,2934929.533,5844179.061,14083759.34,,,,,
B0BNM9,Glycolipid transfer protein [OS=Rattus norvegicus],10964061.85,3802276.568,8205524.663,10067608.91,6494224.379,6701193.219,25952514.42,,,,,
P51146,Ras-related protein Rab-4B [OS=Rattus norvegicus],604817.938,,698565.0156,605424.8438,582354.5647,369953.9145,1487132.049,,,,,
D3ZQD3,"2-oxoglutarate dehydrogenase-like, mitochondrial [OS=Rattus norvegicus]",4803413.663,2023794.31,9326898.304,7554618.781,4311141.696,7051941.851,5208268.855,,,,,
Q5I0G4,Glycine--tRNA ligase [OS=Rattus norvegicus],28792175.98,7300001.813,34553021.85,31070540.5,27246171.48,36764371.17,46117314.54,,,,,
P05696,Protein kinase C alpha type [OS=Rattus norvegicus],2474462.754,,3102259.607,5024005.094,2635106.792,3395867.86,4396388.863,,,,,
Q63413,Spliceosome RNA helicase Ddx39b [OS=Rattus norvegicus],5282724.254,,7937138.721,13203626.16,8001321.564,7571310.658,17300402,,,,,
P36953,Afamin [OS=Rattus norvegicus],22604563.97,21677204.58,8008014.739,1766240.141,331374.1923,,,,,,,
Q5M7U6,Actin-related protein 2 [OS=Rattus norvegicus],12312283.98,7046023.84,10991542.59,5676880.75,10503291.61,11027866.85,16374865.01,,,,,
D3ZAF6,"ATP synthase subunit f, mitochondrial [OS=Rattus norvegicus]",6788835.787,,13093663.48,17356637.34,9008302.006,12355622.32,23258373.71,,,,,
